Zeit [h]	Variante 1 Raumlufttemperatur [C]	Variante 1 Lueftungswaermestrom [W]	Variante 2 Raumlufttemperatur [C]	Variante 2 Lueftungswaermestrom [W]	Variante 3 Raumlufttemperatur [C]	Variante 3 Lueftungswaermestrom [W]	Variante 4 Raumlufttemperatur [C]	Variante 4 Lueftungswaermestrom [W]
5366	14.68	0	18.48	70.48	17.13	23.62	17.56	21.75
5367	14.68	0	18.48	85.80	17.23	28.06	17.56	26.12
5368	14.68	0	18.52	86.40	17.16	28.22	17.57	26.35
5369	14.68	0	18.49	84.22	17.22	27.75	17.56	25.83
5370	14.69	0	18.29	64.19	17.12	22.27	17.51	20.39
5371	14.69	0	18.24	46.42	17.14	17.39	17.50	15.48
5372	14.69	0	18.09	30.23	17.07	12.93	17.46	11.05
5373	14.69	0	17.72	-9.20	17.06	7.77	17.36	0.22
5374	14.70	0	17.60	-39.86	16.68	-23.85	17.33	-8.34
5375	14.70	0	17.62	-42.98	16.93	-26.52	17.33	-9.29
5376	14.70	0	17.58	-43.74	16.71	-27.85	17.32	-9.54
5377	14.71	0	17.58	-45.30	16.85	-29.12	17.32	-10.02
5378	14.71	0	17.55	-46.06	16.73	-30.25	17.32	-10.26
5379	14.71	0	17.57	-44.98	16.83	-29.00	17.32	-10.01
5380	14.71	0	17.54	-45.81	16.73	-30.06	17.31	-10.25
5381	14.72	0	17.52	-48.32	16.77	-32.48	17.31	-10.98
5382	14.72	0	17.51	-49.05	16.72	-33.38	17.31	-11.21
5383	14.72	0	17.49	-49.79	17.04	-9.30	17.30	-11.45
5384	14.72	0	17.50	-48.72	16.80	-9.25	17.30	-11.19
5385	14.72	0	17.56	-42.28	17.01	-7.38	17.32	-9.45
5386	14.72	0	17.54	-39.60	16.86	-6.77	17.31	-8.71
5387	14.72	0	17.58	-36.75	16.98	-5.94	17.32	-7.96
5388	14.72	0	17.73	-21.39	16.93	-1.82	17.36	-3.77
5389	14.72	0	17.75	-9.95	17.01	1.41	17.37	-0.59
5390	14.72	0	17.74	-9.12	16.96	1.61	17.37	-0.35
5391	14.72	0	17.77	-7.29	17.00	2.14	17.37	0.15
5392	14.72	0	17.76	-6.44	16.97	2.35	17.37	0.39
5393	14.72	0	17.79	-4.60	17.00	2.87	17.38	0.89
5394	14.72	0	17.80	-1.94	16.99	3.59	17.38	1.63
5395	14.73	0	17.79	-1.96	17.00	3.59	17.38	1.63
5396	14.73	0	17.79	-2.84	16.99	3.34	17.38	1.38
5397	14.73	0	17.78	-3.72	17.10	11.35	17.38	1.13
5398	14.73	0	17.78	-3.69	17.02	11.07	17.38	1.14
5399	14.73	0	17.77	-4.59	17.07	10.29	17.37	0.89
5400	14.73	0	17.75	-7.25	17.00	7.43	17.37	0.15
5401	14.73	0	17.74	-8.97	17.04	5.77	17.37	-0.34
5402	14.74	0	17.73	-9.83	17.00	4.77	17.36	-0.58
5403	14.74	0	17.72	-10.68	17.02	3.95	17.36	-0.83
5404	14.74	0	17.72	-10.63	17.00	3.89	17.36	-0.82
5405	14.74	0	17.71	-11.50	17.00	3.02	17.36	-1.07
5406	14.74	0	17.74	-9.63	17.02	4.81	17.37	-0.57
5407	14.74	0	17.82	-0.64	17.00	3.76	17.39	1.88
5408	14.75	0	17.89	10.00	17.05	6.73	17.41	4.82
5409	14.75	0	17.99	21.53	17.05	9.89	17.44	8.01
5410	14.75	0	18.15	39.28	17.12	14.81	17.48	12.91
5411	14.75	0	18.39	67.68	17.17	22.64	17.55	20.75
5412	14.75	0	18.63	99.38	17.25	31.45	17.62	29.56
5413	14.75	0	18.79	123.77	17.29	38.27	17.66	36.39
5414	14.76	0	18.98	145.54	17.35	44.36	17.72	42.48
5415	14.76	0	19.07	159.98	17.37	48.47	17.74	46.59
5416	14.76	0	19.14	166.50	17.40	50.38	17.77	48.50
5417	14.77	0	19.18	169.45	17.41	51.30	17.78	49.43
5418	14.77	0	19.08	158.94	17.39	48.54	17.75	46.66
5419	14.77	0	18.82	128.03	17.32	40.13	17.69	38.26
5420	14.78	0	18.59	91.28	17.26	30.03	17.63	28.16
5421	14.79	0	18.50	68.17	18.01	86.66	17.60	21.77
5422	14.79	0	18.39	52.95	17.27	69.27	17.58	17.57
5423	14.80	0	18.34	41.38	17.74	58.85	17.57	14.36
5424	14.80	0	18.33	36.93	17.34	53.14	17.57	13.12
5425	14.81	0	18.30	33.26	17.62	50.22	17.56	12.11
5426	14.82	0	18.25	26.93	17.33	43.11	17.55	10.37
5427	14.82	0	18.17	17.03	17.45	33.67	17.54	7.65
5428	14.82	0	18.13	8.15	17.26	24.30	17.53	5.18
5429	14.83	0	18.10	2.83	17.35	19.25	17.52	3.70
5430	14.83	0	18.07	-0.71	17.24	15.40	17.52	2.71
5431	14.84	0	18.20	8.39	17.22	6.72	17.55	5.17
5432	14.84	0	18.53	42.40	17.35	16.09	17.64	14.50
5433	14.84	0	18.94	93.87	17.43	30.29	17.76	28.71
5434	14.85	0	19.29	144.05	17.55	44.25	17.86	42.64
5435	14.85	0	19.63	187.84	17.63	56.44	17.95	54.85
5436	14.85	0	19.90	224.34	17.72	66.68	18.03	65.08
5437	14.85	0	20.07	248.24	17.76	73.46	18.08	71.87
5438	14.86	0	20.23	264.21	17.82	78.04	18.13	76.45
5439	14.86	0	20.34	275.69	17.85	81.38	18.16	79.79
5440	14.87	0	20.42	281.85	17.88	83.26	18.19	81.67
5441	14.87	0	20.40	277.25	17.88	82.17	18.19	80.59
5442	14.88	0	20.26	257.57	17.85	76.92	18.16	75.34
5443	14.89	0	19.96	219.26	17.77	66.52	18.08	64.93
5444	14.90	0	19.70	175.15	17.71	54.43	18.02	52.84
5445	14.91	0	19.62	149.20	19.24	173.32	18.00	45.69
5446	14.92	0	19.55	136.46	17.96	156.52	17.99	42.20
5447	14.93	0	19.40	117.34	18.79	139.68	17.95	36.98
5448	14.94	0	19.32	99.35	17.96	119.34	17.94	32.02
5449	14.95	0	19.29	90.28	18.54	111.74	17.94	29.53
5450	14.96	0	19.23	81.10	18.01	101.12	17.93	27.02
5451	14.96	0	19.13	67.50	18.29	88.44	17.91	23.29
5452	14.97	0	18.89	40.45	17.76	60.50	17.84	15.88
5453	14.98	0	18.77	15.64	17.88	36.24	17.82	8.99
5454	14.99	0	18.74	5.99	17.66	26.02	17.81	6.28
5455	14.99	0	18.89	16.95	17.63	10.17	17.86	9.23
5456	15.00	0	19.34	62.62	17.81	22.76	17.98	21.75
5457	15.00	0	19.69	115.56	17.86	37.42	18.08	36.42
5458	15.01	0	19.98	155.85	17.98	48.67	18.17	47.64
5459	15.01	0	20.24	189.82	18.03	58.16	18.24	57.14
5460	15.01	0	20.54	223.78	18.13	67.68	18.33	66.64
5461	15.02	0	20.80	256.69	18.20	76.91	18.41	75.88
5462	15.02	0	21.00	281.45	18.27	83.94	18.46	82.90
5463	15.03	0	20.98	283.73	18.26	84.80	18.46	83.77
5464	15.04	0	20.77	257.64	18.21	77.82	18.41	76.79
5465	15.04	0	20.68	231.23	18.19	70.63	18.39	69.60
5466	15.05	0	20.52	208.30	18.16	64.42	18.36	63.39
5467	15.06	0	20.29	175.63	18.10	55.51	18.30	54.48
5468	15.07	0	20.08	140.55	18.05	45.88	18.25	44.85
5469	15.08	0	19.85	106.44	19.18	133.82	18.19	35.47
5470	15.09	0	19.66	75.16	17.97	99.08	18.14	26.84
5471	15.10	0	19.59	57.44	18.74	83.27	18.13	21.90
5472	15.11	0	19.53	47.57	18.04	71.37	18.12	19.17
5473	15.12	0	19.43	34.99	18.46	60.02	18.10	15.69
5474	15.12	0	19.44	29.72	18.08	53.51	18.11	14.20
5475	15.13	0	19.35	22.40	18.30	46.95	18.09	12.19
5476	15.14	0	19.29	10.81	17.99	34.58	18.08	8.98
5477	15.14	0	19.26	4.62	18.17	28.84	18.07	7.25
5478	15.15	0	19.22	0.17	17.98	23.87	18.07	6.00
5479	15.15	0	19.16	-6.97	17.89	4.63	18.05	4.02
5480	15.16	0	19.05	-19.45	17.92	1.24	18.02	0.57
5481	15.16	0	19.11	-20.93	17.89	0.74	18.04	0.09
5482	15.16	0	19.19	-10.14	17.95	3.71	18.07	3.03
5483	15.17	0	19.38	10.46	17.98	9.34	18.12	8.67
5484	15.17	0	19.60	38.86	18.06	17.19	18.18	16.51
5485	15.17	0	19.66	55.35	18.06	21.81	18.20	21.13
5486	15.17	0	19.87	73.94	18.13	26.95	18.26	26.26
5487	15.18	0	20.05	99.40	18.18	34.02	18.31	33.34
5488	15.18	0	20.05	107.65	18.19	36.42	18.32	35.74
5489	15.18	0	19.94	95.54	18.15	33.18	18.29	32.50
5490	15.19	0	19.83	77.45	18.13	28.24	18.26	27.56
5491	15.19	0	19.59	49.52	18.06	20.60	18.20	19.92
5492	15.19	0	19.31	11.16	17.99	10.03	18.12	9.35
5493	15.20	0	19.21	-13.41	18.07	11.60	18.10	2.49
5494	15.20	0	19.13	-24.78	17.87	-0.36	18.08	-0.70
5495	15.21	0	19.08	-32.58	17.93	-8.06	18.07	-2.91
5496	15.21	0	18.97	-43.17	17.74	-19.00	18.04	-5.86
5497	15.22	0	18.89	-54.52	17.74	-30.29	18.02	-9.05
5498	15.22	0	18.82	-63.20	17.62	-39.20	18.00	-11.50
5499	15.22	0	18.71	-74.58	17.55	-50.56	17.98	-14.68
5500	15.22	0	18.64	-84.94	17.46	-61.09	17.96	-17.61
5501	15.23	0	18.62	-89.03	17.46	-65.19	17.95	-18.82
5502	15.23	0	18.66	-85.09	17.48	-61.38	17.96	-17.81
5503	15.23	0	18.81	-67.77	18.05	-12.03	18.01	-13.13
5504	15.23	0	18.96	-44.49	17.70	-5.98	18.05	-6.74
5505	15.23	0	19.03	-29.41	18.03	-1.61	18.07	-2.57
5506	15.23	0	19.06	-23.23	17.80	-0.09	18.07	-0.86
5507	15.23	0	19.15	-14.23	18.01	2.50	18.10	1.60
5508	15.23	0	19.11	-11.72	17.86	3.12	18.09	2.33
5509	15.23	0	19.06	-17.95	17.96	1.48	18.07	0.61
5510	15.23	0	19.04	-22.31	17.87	0.19	18.07	-0.61
5511	15.23	0	19.08	-19.46	17.94	0.98	18.08	0.14
5512	15.23	0	19.19	-6.85	17.93	4.39	18.11	3.58
5513	15.24	0	19.16	-2.59	17.96	5.63	18.10	4.79
5514	15.24	0	19.18	-3.43	17.93	5.36	18.11	4.54
5515	15.24	0	19.16	-3.46	17.95	5.37	18.11	4.54
5516	15.24	0	19.13	-7.04	17.93	4.37	18.10	3.55
5517	15.24	0	19.10	-11.45	18.04	11.53	18.09	2.32
5518	15.24	0	18.97	-23.08	17.81	-0.50	18.06	-0.88
5519	15.25	0	18.92	-34.45	17.84	-11.73	18.04	-4.06
5520	15.25	0	18.91	-36.90	17.78	-14.44	18.04	-4.78
5521	15.25	0	18.93	-34.95	17.85	-12.44	18.05	-4.29
5522	15.25	0	18.94	-32.16	17.82	-9.83	18.05	-3.55
5523	15.25	0	18.98	-27.59	17.89	-5.25	18.06	-2.31
5524	15.26	0	19.01	-22.19	17.90	0.01	18.07	-0.84
5525	15.26	0	19.02	-18.60	17.94	3.58	18.08	0.14
5526	15.26	0	19.04	-15.89	17.95	6.18	18.08	0.87
5527	15.26	0	19.06	-13.19	17.90	2.41	18.09	1.61
5528	15.26	0	19.05	-12.30	17.94	2.68	18.09	1.85
5529	15.26	0	19.12	-6.85	17.93	4.14	18.11	3.32
5530	15.26	0	19.21	4.76	17.98	7.34	18.13	6.51
5531	15.27	0	19.31	18.06	17.99	11.00	18.16	10.19
5532	15.27	0	19.40	30.40	18.03	14.43	18.18	13.61
5533	15.27	0	19.50	42.72	18.05	17.84	18.21	17.03
5534	15.27	0	19.70	64.02	18.11	23.73	18.27	22.91
5535	15.27	0	19.85	86.81	18.15	30.07	18.31	29.25
5536	15.28	0	20.00	105.13	18.20	35.19	18.36	34.37
5537	15.28	0	19.86	99.02	18.16	33.65	18.32	32.83
5538	15.28	0	19.35	46.64	18.03	19.35	18.18	18.53
5539	15.28	0	19.04	-10.10	17.94	3.65	18.10	2.84
5540	15.29	0	18.98	-32.67	17.92	-2.70	18.08	-3.51
5541	15.29	0	18.94	-37.71	17.78	-15.27	18.07	-4.97
5542	15.30	0	18.92	-40.15	17.85	-17.60	18.07	-5.71
5543	15.30	0	18.85	-45.38	17.72	-23.14	18.06	-7.18
5544	15.30	0	18.81	-51.41	17.74	-29.11	18.05	-8.90
5545	15.31	0	18.81	-52.06	17.71	-29.97	18.05	-9.13
5546	15.31	0	18.80	-51.93	17.73	-29.82	18.05	-9.13
5547	15.31	0	18.77	-53.55	17.68	-31.60	18.04	-9.62
5548	15.31	0	18.74	-56.07	17.68	-34.13	18.03	-10.35
5549	15.32	0	18.67	-62.17	17.59	-40.34	18.01	-12.06
5550	15.32	0	18.65	-66.35	17.59	-44.56	18.01	-13.27
5551	15.32	0	18.76	-57.08	18.01	-9.65	18.04	-10.79
5552	15.32	0	18.86	-40.90	17.75	-5.47	18.07	-6.36
5553	15.32	0	19.07	-17.57	18.03	1.07	18.12	0.03
5554	15.32	0	19.40	21.71	17.95	11.74	18.21	10.83
5555	15.32	0	19.67	62.36	18.16	23.10	18.29	22.10
5556	15.32	0	19.88	93.06	18.12	31.57	18.35	30.65
5557	15.32	0	20.06	117.50	18.25	38.46	18.40	37.48
5558	15.32	0	20.05	123.88	18.19	40.31	18.40	39.39
5559	15.32	0	19.94	110.85	18.20	36.86	18.37	35.90
5560	15.33	0	19.89	97.23	18.16	33.13	18.36	32.20
5561	15.33	0	19.69	75.45	18.13	27.22	18.30	26.27
5562	15.33	0	19.55	50.46	18.07	20.31	18.27	19.38
5563	15.34	0	19.38	28.15	18.05	14.17	18.23	13.23
5564	15.34	0	19.23	5.94	18.00	8.01	18.19	7.08
5565	15.35	0	19.11	-12.61	18.07	10.49	18.16	1.92
5566	15.35	0	19.05	-23.97	17.87	-1.47	18.14	-1.27
5567	15.36	0	19.05	-26.42	18.00	-3.76	18.15	-2.00
5568	15.36	0	18.97	-31.74	17.83	-9.44	18.13	-3.48
5569	15.37	0	18.88	-43.21	17.81	-20.82	18.10	-6.68
5570	15.37	0	18.87	-48.28	17.76	-26.12	18.10	-8.14
5571	15.37	0	18.88	-46.30	17.82	-24.11	18.11	-7.64
5572	15.37	0	18.87	-45.29	17.77	-23.27	18.10	-7.40
5573	15.38	0	18.88	-44.25	17.81	-22.23	18.11	-7.15
5574	15.38	0	18.89	-42.35	17.80	-20.45	18.11	-6.65
5575	15.38	0	18.93	-37.73	18.00	-4.33	18.12	-5.42
5576	15.38	0	19.04	-25.09	17.89	-1.01	18.15	-1.97
5577	15.38	0	19.17	-7.24	18.04	3.98	18.19	2.94
5578	15.38	0	19.24	5.99	17.98	7.57	18.21	6.61
5579	15.38	0	19.35	18.41	18.07	11.05	18.24	10.04
5580	15.38	0	19.46	33.43	18.06	15.17	18.27	14.20
5581	15.39	0	19.51	42.96	18.11	17.87	18.29	16.87
5582	15.39	0	19.52	45.40	18.08	18.56	18.29	17.59
5583	15.39	0	19.62	52.45	18.13	20.53	18.32	19.54
5584	15.39	0	19.54	50.28	18.10	19.99	18.30	19.01
5585	15.39	0	19.46	37.66	18.09	16.55	18.28	15.56
5586	15.40	0	19.39	26.92	18.06	13.58	18.26	12.60
5587	15.40	0	19.29	14.38	18.05	10.13	18.24	9.15
5588	15.40	0	19.19	0.16	18.02	6.20	18.21	5.22
5589	15.41	0	19.14	-9.50	18.12	12.83	18.20	2.52
5590	15.41	0	19.14	-12.03	18.01	9.82	18.20	1.78
5591	15.41	0	19.14	-11.96	18.10	10.01	18.20	1.78
5592	15.42	0	19.12	-12.81	18.02	8.87	18.20	1.53
5593	15.42	0	19.06	-18.17	18.02	3.58	18.18	0.05
5594	15.42	0	19.04	-23.40	17.96	-1.85	18.18	-1.43
5595	15.42	0	19.01	-26.88	17.96	-5.31	18.17	-2.41
5596	15.43	0	18.97	-31.23	17.90	-9.81	18.16	-3.64
5597	15.43	0	18.93	-35.57	17.89	-14.16	18.15	-4.86
5598	15.43	0	18.94	-36.28	17.88	-14.98	18.15	-5.10
5599	15.43	0	19.02	-28.05	18.05	-1.85	18.18	-2.88
5600	15.43	0	19.24	-4.69	18.00	4.45	18.24	3.51
5601	15.43	0	19.31	13.76	18.10	9.64	18.26	8.64
5602	15.44	0	19.55	36.99	18.11	15.97	18.33	15.03
5603	15.44	0	19.76	66.98	18.22	24.32	18.38	23.34
5604	15.44	0	19.90	88.82	18.22	30.39	18.43	29.44
5605	15.44	0	20.13	113.45	18.31	37.25	18.49	36.29
5606	15.44	0	20.28	136.02	18.34	43.57	18.53	42.62
5607	15.45	0	20.33	145.16	18.37	46.22	18.55	45.26
5608	15.45	0	20.36	146.39	18.37	46.65	18.56	45.70
5609	15.45	0	20.31	140.48	18.37	45.13	18.55	44.17
5610	15.46	0	20.14	120.33	18.32	39.67	18.51	38.72
5611	15.46	0	19.88	86.09	18.26	30.30	18.44	29.35
5612	15.47	0	19.66	50.40	18.19	20.45	18.38	19.51
5613	15.47	0	19.58	30.12	18.66	54.30	18.36	13.86
5614	15.48	0	19.47	16.76	18.15	39.46	18.34	10.16
5615	15.48	0	19.39	3.48	18.40	26.86	18.32	6.46
5616	15.49	0	19.24	-13.44	18.00	9.07	18.28	1.78
5617	15.49	0	19.16	-28.38	18.13	-5.44	18.26	-2.39
5618	15.50	0	19.07	-38.91	17.89	-16.51	18.24	-5.34
5619	15.50	0	18.99	-49.42	17.94	-26.76	18.22	-8.29
5620	15.51	0	18.96	-55.39	17.82	-33.08	18.21	-10.00
5621	15.51	0	18.98	-54.24	17.91	-31.80	18.22	-9.74
5622	15.51	0	18.99	-50.51	17.87	-28.31	18.23	-8.76
5623	15.52	0	19.06	-43.19	18.17	-5.71	18.24	-6.79
5624	15.52	0	19.28	-20.65	18.02	0.26	18.31	-0.64
5625	15.52	0	19.55	15.00	18.27	10.19	18.38	9.18
5626	15.52	0	19.79	50.37	18.21	19.88	18.45	18.97
5627	15.52	0	20.04	82.99	18.38	29.00	18.52	28.02
5628	15.52	0	20.26	112.79	18.36	37.24	18.58	36.33
5629	15.52	0	20.43	136.26	18.47	43.86	18.63	42.91
5630	15.53	0	20.50	148.05	18.45	47.20	18.65	46.28
5631	15.53	0	20.52	149.22	18.49	47.67	18.66	46.72
5632	15.53	0	20.56	149.65	18.48	47.84	18.67	46.92
5633	15.54	0	20.57	149.13	18.50	47.81	18.68	46.87
5634	15.54	0	20.40	132.45	18.45	43.31	18.64	42.39
5635	15.55	0	20.10	94.55	18.38	32.96	18.56	32.03
5636	15.55	0	19.89	58.02	18.32	22.87	18.50	21.95
5637	15.56	0	19.87	43.09	18.93	68.56	18.50	17.77
5638	15.56	0	19.67	25.07	18.26	48.82	18.45	12.82
5639	15.57	0	19.49	-1.59	18.48	22.99	18.41	5.45
5640	15.58	0	19.40	-19.17	18.09	4.40	18.38	0.53
5641	15.58	0	19.32	-29.68	18.26	-5.58	18.37	-2.42
5642	15.59	0	19.27	-37.51	18.02	-14.04	18.35	-4.63
5643	15.59	0	19.21	-44.48	18.11	-20.70	18.34	-6.60
5644	15.59	0	19.16	-50.53	17.96	-27.15	18.33	-8.31
5645	15.60	0	19.09	-57.50	17.98	-33.95	18.31	-10.28
5646	15.60	0	19.02	-66.20	17.84	-42.94	18.29	-12.72
5647	15.60	0	19.07	-64.93	18.32	-11.34	18.31	-12.46
5648	15.60	0	19.38	-35.04	18.06	-3.51	18.39	-4.33
5649	15.61	0	19.67	7.67	18.41	8.46	18.48	7.44
5650	15.61	0	19.98	49.35	18.29	19.81	18.56	18.96
5651	15.61	0	20.27	89.92	18.53	31.18	18.64	30.22
5652	15.61	0	20.55	126.79	18.49	41.35	18.72	40.48
5653	15.61	0	20.74	154.59	18.64	49.22	18.78	48.28
5654	15.61	0	20.80	166.26	18.59	52.53	18.80	51.65
5655	15.61	0	20.92	174.61	18.68	54.97	18.83	54.05
5656	15.62	0	20.92	177.44	18.64	55.86	18.83	54.97
5657	15.62	0	20.89	170.59	18.67	54.10	18.83	53.19
5658	15.63	0	20.77	154.85	18.61	49.85	18.80	48.96
5659	15.63	0	20.56	126.72	18.58	42.20	18.75	41.29
5660	15.64	0	20.40	98.02	18.52	34.29	18.71	33.40
5661	15.65	0	20.25	74.73	19.41	102.27	18.67	26.99
5662	15.65	0	20.16	57.79	18.55	82.68	18.65	22.30
5663	15.66	0	20.01	38.93	19.03	65.26	18.61	17.11
5664	15.67	0	19.79	11.24	18.33	36.01	18.56	9.47
5665	15.67	0	19.56	-19.84	18.50	5.84	18.50	0.87
5666	15.68	0	19.35	-49.90	17.98	-25.18	18.44	-7.48
5667	15.68	0	19.17	-75.37	18.05	-50.10	18.40	-14.59
5668	15.69	0	19.11	-88.23	17.81	-63.57	18.39	-18.25
5669	15.69	0	19.13	-87.78	17.97	-62.81	18.39	-18.23
5670	15.70	0	19.09	-87.55	17.82	-62.98	18.38	-18.23
5671	15.70	0	19.11	-86.33	18.49	-16.79	18.39	-17.97
5672	15.70	0	19.19	-76.20	18.02	-14.50	18.41	-15.25
5673	15.70	0	19.45	-48.21	18.48	-6.59	18.49	-7.62
5674	15.70	0	19.60	-19.82	18.23	1.01	18.53	0.22
5675	15.70	0	19.64	-7.55	18.47	4.59	18.54	3.64
5676	15.71	0	19.73	1.32	18.32	6.91	18.56	6.09
5677	15.71	0	19.72	5.60	18.45	8.22	18.56	7.31
5678	15.71	0	19.77	9.17	18.36	9.12	18.58	8.29
5679	15.71	0	19.38	-19.89	18.33	1.28	18.47	0.39
5680	15.71	0	19.23	-55.06	18.23	-8.55	18.43	-9.40
5681	15.71	0	19.28	-58.08	18.29	-9.46	18.44	-10.34
5682	15.71	0	19.17	-62.46	18.23	-10.72	18.41	-11.57
5683	15.71	0	19.17	-67.42	18.25	-12.15	18.41	-13.01
5684	15.71	0	19.13	-68.11	18.23	-12.40	18.40	-13.25
5685	15.72	0	19.14	-67.83	17.84	-45.36	18.40	-13.23
5686	15.72	0	19.11	-68.56	18.11	-45.21	18.40	-13.47
5687	15.72	0	19.09	-70.10	17.86	-47.44	18.39	-13.94
5688	15.72	0	18.89	-85.23	17.85	-62.09	18.34	-18.11
5689	15.72	0	18.76	-106.21	17.57	-83.54	18.30	-23.98
5690	15.72	0	18.70	-116.39	17.63	-93.45	18.28	-26.88
5691	15.72	0	18.63	-122.20	17.47	-99.59	18.26	-28.57
5692	15.72	0	18.59	-126.19	17.51	-103.44	18.25	-29.76
5693	15.72	0	18.51	-132.05	17.37	-109.53	18.23	-31.45
5694	15.72	0	18.49	-135.10	17.40	-112.52	18.22	-32.39
5695	15.72	0	18.51	-131.05	18.36	-29.63	18.22	-31.36
5696	15.72	0	18.60	-118.99	17.68	-27.02	18.25	-28.13
5697	15.72	0	18.82	-92.69	18.29	-19.48	18.31	-20.97
5698	15.71	0	19.01	-62.27	17.92	-11.47	18.36	-12.61
5699	15.71	0	19.10	-42.74	18.27	-5.83	18.38	-7.21
5700	15.71	0	19.02	-42.92	18.00	-6.04	18.36	-7.22
5701	15.71	0	19.14	-37.26	18.23	-4.40	18.39	-5.71
5702	15.71	0	19.20	-24.79	18.10	-1.07	18.40	-2.27
5703	15.71	0	19.14	-25.78	18.19	-1.24	18.39	-2.52
5704	15.71	0	19.30	-15.65	18.15	1.42	18.43	0.21
5705	15.71	0	19.12	-20.49	18.17	0.22	18.38	-1.04
5706	15.71	0	18.87	-51.65	18.04	-8.41	18.31	-9.63
5707	15.71	0	18.73	-76.17	18.05	-15.22	18.27	-16.47
5708	15.71	0	18.56	-95.44	17.97	-20.62	18.23	-21.84
5709	15.71	0	18.48	-109.16	17.17	-89.80	18.20	-25.73
5710	15.71	0	18.31	-124.87	17.56	-103.89	18.15	-30.12
5711	15.71	0	18.25	-136.72	17.05	-116.96	18.14	-33.51
5712	15.71	0	18.14	-145.18	17.30	-124.49	18.11	-35.93
5713	15.71	0	17.98	-160.76	16.87	-140.87	18.06	-40.31
5714	15.71	0	17.91	-171.66	17.02	-151.22	18.04	-43.45
5715	15.71	0	17.96	-167.37	16.89	-147.46	18.05	-42.41
5716	15.71	0	18.05	-152.55	17.13	-132.32	18.08	-38.43
5717	15.71	0	18.14	-136.10	17.11	-116.23	18.10	-33.97
5718	15.70	0	18.07	-133.26	17.13	-113.22	18.08	-33.21
5719	15.70	0	18.03	-138.20	18.08	-32.29	18.06	-34.65
5720	15.70	0	18.33	-113.33	17.45	-26.23	18.14	-27.95
5721	15.70	0	18.55	-73.97	18.07	-15.03	18.20	-17.12
5722	15.69	0	18.72	-45.47	17.69	-7.52	18.24	-9.26
5723	15.69	0	18.88	-22.34	18.06	-0.90	18.28	-2.87
5724	15.69	0	18.99	-3.75	17.84	4.05	18.31	2.29
5725	15.69	0	19.12	13.09	18.07	8.86	18.35	6.96
5726	15.68	0	19.23	28.96	17.95	13.16	18.38	11.37
5727	15.68	0	19.28	38.52	18.08	15.93	18.39	14.06
5728	15.68	0	19.25	38.26	17.99	15.84	18.38	14.05
5729	15.68	0	19.20	30.98	18.04	13.92	18.37	12.07
5730	15.68	0	19.00	11.16	17.93	8.46	18.31	6.66
5731	15.69	0	18.72	-23.62	17.90	-1.09	18.24	-2.92
5732	15.69	0	18.57	-51.72	17.82	-8.94	18.19	-10.75
5733	15.69	0	18.52	-62.87	17.44	-44.32	18.18	-13.91
5734	15.69	0	18.43	-70.62	17.62	-51.40	18.16	-16.10
5735	15.69	0	18.41	-75.61	17.39	-57.02	18.15	-17.55
5736	15.70	0	18.35	-79.82	17.50	-60.84	18.13	-18.76
5737	15.70	0	18.30	-84.87	17.33	-66.31	18.12	-20.22
5738	15.70	0	18.17	-96.27	17.30	-77.48	18.09	-23.39
5739	15.70	0	18.01	-114.65	17.06	-96.14	18.04	-28.52
5740	15.70	0	17.93	-127.49	17.05	-108.86	18.02	-32.16
5741	15.70	0	17.90	-131.42	16.97	-112.99	18.01	-33.35
5742	15.70	0	17.88	-131.86	16.99	-113.38	18.00	-33.56
5743	15.70	0	17.91	-126.91	17.97	-29.61	18.01	-32.29
5744	15.70	0	18.17	-100.44	17.32	-23.07	18.08	-25.12
5745	15.70	0	18.62	-45.69	18.01	-7.68	18.20	-10.11
5746	15.69	0	18.89	3.88	17.65	5.70	18.27	3.62
5747	15.69	0	18.99	26.58	18.01	12.29	18.30	9.98
5748	15.69	0	19.12	41.50	17.79	16.25	18.33	14.14
5749	15.69	0	19.17	51.84	18.00	19.31	18.35	17.07
5750	15.69	0	19.26	59.67	17.88	21.39	18.37	19.27
5751	15.69	0	19.32	68.32	18.01	23.92	18.39	21.71
5752	15.69	0	19.31	69.77	17.92	24.31	18.38	22.17
5753	15.69	0	19.12	51.52	17.94	19.42	18.33	17.23
5754	15.69	0	18.97	26.55	17.84	12.50	18.29	10.36
5755	15.69	0	18.78	2.50	17.84	5.90	18.24	3.72
5756	15.70	0	18.60	-23.20	17.75	-1.25	18.19	-3.39
5757	15.70	0	18.49	-41.59	17.54	-23.35	18.16	-8.53
5758	15.70	0	18.34	-58.32	17.49	-39.94	18.12	-13.18
5759	15.71	0	18.33	-66.78	17.40	-48.69	18.12	-15.61
5760	15.71	0	18.41	-59.28	17.54	-41.11	18.14	-13.62
5761	15.71	0	18.44	-50.25	17.53	-32.27	18.15	-11.17
5762	15.71	0	18.44	-47.50	17.57	-29.49	18.15	-10.43
5763	15.71	0	18.25	-61.84	17.36	-43.97	18.10	-14.36
5764	15.71	0	18.13	-81.12	17.27	-63.25	18.07	-19.74
5765	15.71	0	18.16	-83.30	17.28	-65.53	18.08	-20.44
5766	15.72	0	18.18	-77.69	17.32	-59.94	18.08	-18.94
5767	15.72	0	18.19	-73.89	17.82	-15.34	18.08	-17.94
